Societe,Date,Annee,Periode,Devise,Categorie,Sous_categorie,Code_ratio,Ratio,Unite,Valeur,Benchmark,Note_sur_5
SFBT,2005-12-31,2005,FY,TND,Rentabilité,Rentabilité d'exploitation,MARGE_BRUTE_EXPL,Marge brute d'exploitation,%,,,
SFBT,2005-12-31,2005,FY,TND,Rentabilité,Rentabilité d'exploitation,MARGE_BENEF_EXPL,Marge bénéficiaire d'exploitation,%,,,
SFBT,2005-12-31,2005,FY,TND,Rentabilité,Rentabilité opérationnelle,REND_PRODUCTION,Rendement de la production,%,,,
SFBT,2005-12-31,2005,FY,TND,Rentabilité,Rentabilité opérationnelle,ROT_STOCKS,Rotation des stocks,x,2.4829,,
SFBT,2005-12-31,2005,FY,TND,Rentabilité,Rentabilité opérationnelle,PROFIT_OP,Profit opérationnel,montant,,,
SFBT,2005-12-31,2005,FY,TND,Rentabilité,Rentabilité opérationnelle,CREATION_VALEUR,Création de valeur annuelle,montant,,,
SFBT,2005-12-31,2005,FY,TND,Rentabilité,Rentabilité financière,ROE,Rentabilité des capitaux propres (ROE),%,26.9994,10 % à 15 %,4.0
SFBT,2005-12-31,2005,FY,TND,Rentabilité,Rentabilité financière,PERF_PLACEMENT,Performance des placements,%,,,
SFBT,2005-12-31,2005,FY,TND,Rentabilité,Rentabilité financière,ROI,Retour sur investissement (ROI),%,21.4587,,
SFBT,2005-12-31,2005,FY,TND,Cycle d'exploitation,Cycle d'exploitation,DSO,Délai moyen de recouvrement clients (DSO),j,61.9606,30 à 60 j,2.0
SFBT,2005-12-31,2005,FY,TND,Cycle d'exploitation,Cycle d'exploitation,DPO,Délai moyen de paiement fournisseurs (DPO),j,94.6492,45 à 75 j,3.0
SFBT,2005-12-31,2005,FY,TND,Cycle d'exploitation,Cycle d'exploitation,DIO,Durée moyenne de stockage (DIO),j,147.0056,45 à 90 j,0.0
SFBT,2005-12-31,2005,FY,TND,Indicateurs complémentaires,Complémentaires,TRESO_NETTE,Trésorerie nette,montant,-4418316.635,,
SFBT,2005-12-31,2005,FY,TND,Indicateurs complémentaires,Complémentaires,TAUX_VA,Taux de valeur ajoutée,%,,,
SFBT,2005-12-31,2005,FY,TND,Indicateurs complémentaires,Complémentaires,PART_PERSO_VA,Part du personnel dans la VA,%,,,
SFBT,2006-03-31,2006,T1,TND,Gestion des liquidités,Liquidités,LIQ_GEN,Ratio de liquidité générale,x,1.2418,"1,5 à 2,0",2.0
SFBT,2006-03-31,2006,T1,TND,Gestion des liquidités,Liquidités,LIQ_RED,Ratio de liquidité réduite,x,0.8553,"0,9 à 1,2",2.0
SFBT,2006-03-31,2006,T1,TND,Gestion des liquidités,Liquidités,LIQ_IMM,Ratio de liquidité immédiate,x,0.1647,"0,30 à 0,80",2.0
SFBT,2006-03-31,2006,T1,TND,Gestion des liquidités,Liquidités,INT_DEF_RED,Intervalle défensif réduit,j,103.2961,,
SFBT,2006-03-31,2006,T1,TND,Gestion des liquidités,Liquidités,INT_DEF,Intervalle défensif,j,472.9015,,
SFBT,2006-03-31,2006,T1,TND,Gestion des liquidités,Fonds de roulement,FR,Fonds de roulement (FR),montant,14362667.907,positif,5.0
SFBT,2006-03-31,2006,T1,TND,Gestion des liquidités,Fonds de roulement,COUV_IMMO,Couverture des immobilisations,x,1.0919,"1,2 à 1,5",3.0
SFBT,2006-03-31,2006,T1,TND,Gestion des liquidités,Fonds de roulement,BFR,Besoin en fonds de roulement (BFR),montant,40286509.698,,
SFBT,2006-03-31,2006,T1,TND,Gestion des liquidités,Fonds de roulement,BFR_JOURS,Ratio BFR (jours de CA),j,407.4989,30 à 60 j,0.0
SFBT,2006-03-31,2006,T1,TND,Gestion des actifs,Gestion des actifs,LEV_ECO,Ratio du levier économique,x,1.6383,2 à 3,5.0
SFBT,2006-03-31,2006,T1,TND,Gestion des actifs,Gestion des actifs,POIDS_IMMO,Poids des immobilisations,%,70.3527,45 % à 65 %,2.0
SFBT,2006-03-31,2006,T1,TND,Gestion des actifs,Gestion des actifs,VETUSTE,Vétusté des immobilisations corporelles,%,59.523,30 % à 60 %,5.0
SFBT,2006-03-31,2006,T1,TND,Gestion des passifs,Structure financière,ENDET_GLOB,Ratio d'endettement global,%,38.9601,40 % à 60 %,4.0
SFBT,2006-03-31,2006,T1,TND,Gestion des passifs,Structure financière,ENDET_TERME,Ratio d'endettement à terme,%,25.8439,,
SFBT,2006-03-31,2006,T1,TND,Gestion des passifs,Structure financière,INDEP_FIN,Indépendance financière,x,1.5667,,
SFBT,2006-03-31,2006,T1,TND,Gestion des passifs,Structure financière,AUTO_FIN,Autonomie financière,%,61.0399,35 % à 50 %,4.0
SFBT,2006-03-31,2006,T1,TND,Gestion des passifs,Structure financière,SOLVA,Solvabilité,x,2.5667,"1,5 à 2",4.0
SFBT,2006-03-31,2006,T1,TND,Ressources humaines,Productivité RH,EFF_BRUT_RH,Efficacité brute des RH,x,12.8819,,
SFBT,2006-03-31,2006,T1,TND,Ressources humaines,Productivité RH,EFF_NET_RH,Efficacité nette des RH,x,5.2991,,5.0
SFBT,2006-03-31,2006,T1,TND,Gestion des risques,Gestion des risques,RISQ_PLACEMENT,Risque de placement,%,5.3507,,
SFBT,2006-03-31,2006,T1,TND,Gestion des risques,Gestion des risques,RISQ_COMMERCIAL,Risque commercial,%,100.7392,,
SFBT,2006-03-31,2006,T1,TND,Gestion des risques,Gestion des risques,CREDIT_CLIENT,Crédit moyen clients,j,367.6979,,
SFBT,2006-03-31,2006,T1,TND,Gestion des risques,Gestion des risques,CREDIT_FOURN,Crédit moyen fournisseurs,j,314.5255,,
SFBT,2006-03-31,2006,T1,TND,Gestion des risques,Gestion des risques,CONAN_HOLDER,Score de Conan & Holder,score,0.0615,,3.0
SFBT,2006-03-31,2006,T1,TND,Rentabilité,Rentabilité commerciale,RENT_COM,Rentabilité commerciale,%,18.0887,,
SFBT,2006-03-31,2006,T1,TND,Rentabilité,Rentabilité commerciale,MARGE_NETTE,Marge nette,%,41.136,,
SFBT,2006-03-31,2006,T1,TND,Rentabilité,Rentabilité commerciale,ROT_CAP,Rotation des capitaux,x,0.1624,,
SFBT,2006-03-31,2006,T1,TND,Rentabilité,Rentabilité économique,ROA,Rendement de l'actif (ROA),%,2.9369,5 % à 10 %,2.0
SFBT,2006-03-31,2006,T1,TND,Rentabilité,Rentabilité économique,ROCE,Rentabilité du capital investi (ROCE),%,3.8233,10 % à 15 %,0.0
SFBT,2006-03-31,2006,T1,TND,Rentabilité,Rentabilité économique,REND_IMMO,Rendement brut des immobilisations,%,5.6316,,
SFBT,2006-03-31,2006,T1,TND,Rentabilité,Rentabilité économique,REND_RES_STABLE,Rendement brut des ressources stables,%,5.1578,,
SFBT,2006-03-31,2006,T1,TND,Rentabilité,Rentabilité d'exploitation,MARGE_BRUTE_EXPL,Marge brute d'exploitation,%,24.4023,,
SFBT,2006-03-31,2006,T1,TND,Rentabilité,Rentabilité d'exploitation,MARGE_BENEF_EXPL,Marge bénéficiaire d'exploitation,%,18.0887,,
SFBT,2006-03-31,2006,T1,TND,Rentabilité,Rentabilité opérationnelle,REND_PRODUCTION,Rendement de la production,%,,,
SFBT,2006-03-31,2006,T1,TND,Rentabilité,Rentabilité opérationnelle,ROT_STOCKS,Rotation des stocks,x,0.5827,,
SFBT,2006-03-31,2006,T1,TND,Rentabilité,Rentabilité opérationnelle,PROFIT_OP,Profit opérationnel,montant,6527288.81,,
SFBT,2006-03-31,2006,T1,TND,Rentabilité,Rentabilité opérationnelle,CREATION_VALEUR,Création de valeur annuelle,montant,,,
SFBT,2006-03-31,2006,T1,TND,Rentabilité,Rentabilité financière,ROE,Rentabilité des capitaux propres (ROE),%,10.9418,10 % à 15 %,5.0
SFBT,2006-03-31,2006,T1,TND,Rentabilité,Rentabilité financière,PERF_PLACEMENT,Performance des placements,%,284.9195,,
SFBT,2006-03-31,2006,T1,TND,Rentabilité,Rentabilité financière,ROI,Retour sur investissement (ROI),%,8.6947,,
SFBT,2006-03-31,2006,T1,TND,Cycle d'exploitation,Cycle d'exploitation,DSO,Délai moyen de recouvrement clients (DSO),j,307.2086,30 à 60 j,0.0
SFBT,2006-03-31,2006,T1,TND,Cycle d'exploitation,Cycle d'exploitation,DPO,Délai moyen de paiement fournisseurs (DPO),j,314.5255,45 à 75 j,3.0
SFBT,2006-03-31,2006,T1,TND,Cycle d'exploitation,Cycle d'exploitation,DIO,Durée moyenne de stockage (DIO),j,626.3451,45 à 90 j,0.0
SFBT,2006-03-31,2006,T1,TND,Indicateurs complémentaires,Complémentaires,TRESO_NETTE,Trésorerie nette,montant,-15654219.754,,
SFBT,2006-03-31,2006,T1,TND,Indicateurs complémentaires,Complémentaires,TAUX_VA,Taux de valeur ajoutée,%,,,
SFBT,2006-03-31,2006,T1,TND,Indicateurs complémentaires,Complémentaires,PART_PERSO_VA,Part du personnel dans la VA,%,,,
SFBT,2006-06-30,2006,S1,TND,Gestion des liquidités,Liquidités,LIQ_GEN,Ratio de liquidité générale,x,1.1386,"1,5 à 2,0",1.0
SFBT,2006-06-30,2006,S1,TND,Gestion des liquidités,Liquidités,LIQ_RED,Ratio de liquidité réduite,x,0.8019,"0,9 à 1,2",2.0
SFBT,2006-06-30,2006,S1,TND,Gestion des liquidités,Liquidités,LIQ_IMM,Ratio de liquidité immédiate,x,0.1505,"0,30 à 0,80",2.0
SFBT,2006-06-30,2006,S1,TND,Gestion des liquidités,Liquidités,INT_DEF_RED,Intervalle défensif réduit,j,58.7337,,
SFBT,2006-06-30,2006,S1,TND,Gestion des liquidités,Liquidités,INT_DEF,Intervalle défensif,j,281.4076,,
SFBT,2006-06-30,2006,S1,TND,Gestion des liquidités,Fonds de roulement,FR,Fonds de roulement (FR),montant,10879867.364,positif,5.0
SFBT,2006-06-30,2006,S1,TND,Gestion des liquidités,Fonds de roulement,COUV_IMMO,Couverture des immobilisations,x,1.0674,"1,2 à 1,5",3.0
SFBT,2006-06-30,2006,S1,TND,Gestion des liquidités,Fonds de roulement,BFR,Besoin en fonds de roulement (BFR),montant,49962086.097,,
SFBT,2006-06-30,2006,S1,TND,Gestion des liquidités,Fonds de roulement,BFR_JOURS,Ratio BFR (jours de CA),j,252.6838,30 à 60 j,0.0
SFBT,2006-06-30,2006,S1,TND,Gestion des actifs,Gestion des actifs,LEV_ECO,Ratio du levier économique,x,1.7274,2 à 3,5.0
SFBT,2006-06-30,2006,S1,TND,Gestion des actifs,Gestion des actifs,POIDS_IMMO,Poids des immobilisations,%,68.2625,45 % à 65 %,2.0
SFBT,2006-06-30,2006,S1,TND,Gestion des actifs,Gestion des actifs,VETUSTE,Vétusté des immobilisations corporelles,%,58.7523,30 % à 60 %,5.0
SFBT,2006-06-30,2006,S1,TND,Gestion des passifs,Structure financière,ENDET_GLOB,Ratio d'endettement global,%,42.1103,40 % à 60 %,5.0
SFBT,2006-06-30,2006,S1,TND,Gestion des passifs,Structure financière,ENDET_TERME,Ratio d'endettement à terme,%,25.8673,,
SFBT,2006-06-30,2006,S1,TND,Gestion des passifs,Structure financière,INDEP_FIN,Indépendance financière,x,1.3747,,
SFBT,2006-06-30,2006,S1,TND,Gestion des passifs,Structure financière,AUTO_FIN,Autonomie financière,%,57.8897,35 % à 50 %,4.0
SFBT,2006-06-30,2006,S1,TND,Gestion des passifs,Structure financière,SOLVA,Solvabilité,x,2.3747,"1,5 à 2",4.0
SFBT,2006-06-30,2006,S1,TND,Ressources humaines,Productivité RH,EFF_BRUT_RH,Efficacité brute des RH,x,12.8819,,
SFBT,2006-06-30,2006,S1,TND,Ressources humaines,Productivité RH,EFF_NET_RH,Efficacité nette des RH,x,5.2991,,5.0
SFBT,2006-06-30,2006,S1,TND,Gestion des risques,Gestion des risques,RISQ_PLACEMENT,Risque de placement,%,4.6816,,
SFBT,2006-06-30,2006,S1,TND,Gestion des risques,Gestion des risques,RISQ_COMMERCIAL,Risque commercial,%,59.1725,,
SFBT,2006-06-30,2006,S1,TND,Gestion des risques,Gestion des risques,CREDIT_CLIENT,Crédit moyen clients,j,215.9796,,
SFBT,2006-06-30,2006,S1,TND,Gestion des risques,Gestion des risques,CREDIT_FOURN,Crédit moyen fournisseurs,j,129.4077,,
SFBT,2006-06-30,2006,S1,TND,Gestion des risques,Gestion des risques,CONAN_HOLDER,Score de Conan & Holder,score,0.0931,,3.0
SFBT,2006-06-30,2006,S1,TND,Rentabilité,Rentabilité commerciale,RENT_COM,Rentabilité commerciale,%,18.0887,,
SFBT,2006-06-30,2006,S1,TND,Rentabilité,Rentabilité commerciale,MARGE_NETTE,Marge nette,%,41.136,,
SFBT,2006-06-30,2006,S1,TND,Rentabilité,Rentabilité commerciale,ROT_CAP,Rotation des capitaux,x,0.3052,,
SFBT,2006-06-30,2006,S1,TND,Rentabilité,Rentabilité économique,ROA,Rendement de l'actif (ROA),%,5.5215,5 % à 10 %,5.0
SFBT,2006-06-30,2006,S1,TND,Rentabilité,Rentabilité économique,ROCE,Rentabilité du capital investi (ROCE),%,7.5778,10 % à 15 %,2.0
SFBT,2006-06-30,2006,S1,TND,Rentabilité,Rentabilité économique,REND_IMMO,Rendement brut des immobilisations,%,10.9118,,
SFBT,2006-06-30,2006,S1,TND,Rentabilité,Rentabilité économique,REND_RES_STABLE,Rendement brut des ressources stables,%,10.2227,,
SFBT,2006-06-30,2006,S1,TND,Rentabilité,Rentabilité d'exploitation,MARGE_BRUTE_EXPL,Marge brute d'exploitation,%,24.4023,,
SFBT,2006-06-30,2006,S1,TND,Rentabilité,Rentabilité d'exploitation,MARGE_BENEF_EXPL,Marge bénéficiaire d'exploitation,%,18.0887,,
SFBT,2006-06-30,2006,S1,TND,Rentabilité,Rentabilité opérationnelle,REND_PRODUCTION,Rendement de la production,%,,,
SFBT,2006-06-30,2006,S1,TND,Rentabilité,Rentabilité opérationnelle,ROT_STOCKS,Rotation des stocks,x,1.0748,,
SFBT,2006-06-30,2006,S1,TND,Rentabilité,Rentabilité opérationnelle,PROFIT_OP,Profit opérationnel,montant,13054577.62,,
SFBT,2006-06-30,2006,S1,TND,Rentabilité,Rentabilité opérationnelle,CREATION_VALEUR,Création de valeur annuelle,montant,,,
SFBT,2006-06-30,2006,S1,TND,Rentabilité,Rentabilité financière,ROE,Rentabilité des capitaux propres (ROE),%,21.6905,10 % à 15 %,4.0
SFBT,2006-06-30,2006,S1,TND,Rentabilité,Rentabilité financière,PERF_PLACEMENT,Performance des placements,%,570.5215,,
SFBT,2006-06-30,2006,S1,TND,Rentabilité,Rentabilité financière,ROI,Retour sur investissement (ROI),%,17.2329,,
SFBT,2006-06-30,2006,S1,TND,Cycle d'exploitation,Cycle d'exploitation,DSO,Délai moyen de recouvrement clients (DSO),j,185.082,30 à 60 j,0.0
SFBT,2006-06-30,2006,S1,TND,Cycle d'exploitation,Cycle d'exploitation,DPO,Délai moyen de paiement fournisseurs (DPO),j,129.4077,45 à 75 j,3.0
SFBT,2006-06-30,2006,S1,TND,Cycle d'exploitation,Cycle d'exploitation,DIO,Durée moyenne de stockage (DIO),j,339.5931,45 à 90 j,0.0
SFBT,2006-06-30,2006,S1,TND,Indicateurs complémentaires,Complémentaires,TRESO_NETTE,Trésorerie nette,montant,-27014966.241,,
SFBT,2006-06-30,2006,S1,TND,Indicateurs complémentaires,Complémentaires,TAUX_VA,Taux de valeur ajoutée,%,,,
SFBT,2006-06-30,2006,S1,TND,Indicateurs complémentaires,Complémentaires,PART_PERSO_VA,Part du personnel dans la VA,%,,,
SFBT,2006-09-30,2006,9M,TND,Gestion des liquidités,Liquidités,LIQ_GEN,Ratio de liquidité générale,x,1.2612,"1,5 à 2,0",2.0
SFBT,2006-09-30,2006,9M,TND,Gestion des liquidités,Liquidités,LIQ_RED,Ratio de liquidité réduite,x,0.8681,"0,9 à 1,2",2.0
SFBT,2006-09-30,2006,9M,TND,Gestion des liquidités,Liquidités,LIQ_IMM,Ratio de liquidité immédiate,x,0.1143,"0,30 à 0,80",0.0
SFBT,2006-09-30,2006,9M,TND,Gestion des liquidités,Liquidités,INT_DEF_RED,Intervalle défensif réduit,j,23.4679,,
SFBT,2006-09-30,2006,9M,TND,Gestion des liquidités,Liquidités,INT_DEF,Intervalle défensif,j,152.8563,,
SFBT,2006-09-30,2006,9M,TND,Gestion des liquidités,Fonds de roulement,FR,Fonds de roulement (FR),montant,15088856.689,positif,5.0
SFBT,2006-09-30,2006,9M,TND,Gestion des liquidités,Fonds de roulement,COUV_IMMO,Couverture des immobilisations,x,1.0939,"1,2 à 1,5",3.0
SFBT,2006-09-30,2006,9M,TND,Gestion des liquidités,Fonds de roulement,BFR,Besoin en fonds de roulement (BFR),montant,42219636.05,,
SFBT,2006-09-30,2006,9M,TND,Gestion des liquidités,Fonds de roulement,BFR_JOURS,Ratio BFR (jours de CA),j,141.5606,30 à 60 j,0.0
SFBT,2006-09-30,2006,9M,TND,Gestion des actifs,Gestion des actifs,LEV_ECO,Ratio du levier économique,x,1.5877,2 à 3,5.0
SFBT,2006-09-30,2006,9M,TND,Gestion des actifs,Gestion des actifs,POIDS_IMMO,Poids des immobilisations,%,71.1165,45 % à 65 %,2.0
SFBT,2006-09-30,2006,9M,TND,Gestion des actifs,Gestion des actifs,VETUSTE,Vétusté des immobilisations corporelles,%,58.9293,30 % à 60 %,5.0
SFBT,2006-09-30,2006,9M,TND,Gestion des passifs,Structure financière,ENDET_GLOB,Ratio d'endettement global,%,37.0154,40 % à 60 %,4.0
SFBT,2006-09-30,2006,9M,TND,Gestion des passifs,Structure financière,ENDET_TERME,Ratio d'endettement à terme,%,23.5183,,
SFBT,2006-09-30,2006,9M,TND,Gestion des passifs,Structure financière,INDEP_FIN,Indépendance financière,x,1.7016,,
SFBT,2006-09-30,2006,9M,TND,Gestion des passifs,Structure financière,AUTO_FIN,Autonomie financière,%,62.9846,35 % à 50 %,4.0
SFBT,2006-09-30,2006,9M,TND,Gestion des passifs,Structure financière,SOLVA,Solvabilité,x,2.7016,"1,5 à 2",4.0
SFBT,2006-09-30,2006,9M,TND,Ressources humaines,Productivité RH,EFF_BRUT_RH,Efficacité brute des RH,x,13.2668,,
SFBT,2006-09-30,2006,9M,TND,Ressources humaines,Productivité RH,EFF_NET_RH,Efficacité nette des RH,x,4.2976,,5.0
SFBT,2006-09-30,2006,9M,TND,Gestion des risques,Gestion des risques,RISQ_PLACEMENT,Risque de placement,%,5.4134,,
SFBT,2006-09-30,2006,9M,TND,Gestion des risques,Gestion des risques,RISQ_COMMERCIAL,Risque commercial,%,34.8631,,
SFBT,2006-09-30,2006,9M,TND,Gestion des risques,Gestion des risques,CREDIT_CLIENT,Crédit moyen clients,j,127.2505,,
SFBT,2006-09-30,2006,9M,TND,Gestion des risques,Gestion des risques,CREDIT_FOURN,Crédit moyen fournisseurs,j,88.7901,,
SFBT,2006-09-30,2006,9M,TND,Gestion des risques,Gestion des risques,CONAN_HOLDER,Score de Conan & Holder,score,0.1113,,3.0
SFBT,2006-09-30,2006,9M,TND,Rentabilité,Rentabilité commerciale,RENT_COM,Rentabilité commerciale,%,19.0384,,
SFBT,2006-09-30,2006,9M,TND,Rentabilité,Rentabilité commerciale,MARGE_NETTE,Marge nette,%,32.3934,,
SFBT,2006-09-30,2006,9M,TND,Rentabilité,Rentabilité commerciale,ROT_CAP,Rotation des capitaux,x,0.482,,
SFBT,2006-09-30,2006,9M,TND,Rentabilité,Rentabilité économique,ROA,Rendement de l'actif (ROA),%,9.1766,5 % à 10 %,5.0
SFBT,2006-09-30,2006,9M,TND,Rentabilité,Rentabilité économique,ROCE,Rentabilité du capital investi (ROCE),%,11.7955,10 % à 15 %,5.0
SFBT,2006-09-30,2006,9M,TND,Rentabilité,Rentabilité économique,REND_IMMO,Rendement brut des immobilisations,%,17.3671,,
SFBT,2006-09-30,2006,9M,TND,Rentabilité,Rentabilité économique,REND_RES_STABLE,Rendement brut des ressources stables,%,15.8757,,
SFBT,2006-09-30,2006,9M,TND,Rentabilité,Rentabilité d'exploitation,MARGE_BRUTE_EXPL,Marge brute d'exploitation,%,25.6239,,
SFBT,2006-09-30,2006,9M,TND,Rentabilité,Rentabilité d'exploitation,MARGE_BENEF_EXPL,Marge bénéficiaire d'exploitation,%,19.0384,,
SFBT,2006-09-30,2006,9M,TND,Rentabilité,Rentabilité opérationnelle,REND_PRODUCTION,Rendement de la production,%,,,
SFBT,2006-09-30,2006,9M,TND,Rentabilité,Rentabilité opérationnelle,ROT_STOCKS,Rotation des stocks,x,1.8971,,
SFBT,2006-09-30,2006,9M,TND,Rentabilité,Rentabilité opérationnelle,PROFIT_OP,Profit opérationnel,montant,20725020.846,,
SFBT,2006-09-30,2006,9M,TND,Rentabilité,Rentabilité opérationnelle,CREATION_VALEUR,Création de valeur annuelle,montant,,,
SFBT,2006-09-30,2006,9M,TND,Rentabilité,Rentabilité financière,ROE,Rentabilité des capitaux propres (ROE),%,24.7899,10 % à 15 %,4.0
SFBT,2006-09-30,2006,9M,TND,Rentabilité,Rentabilité financière,PERF_PLACEMENT,Performance des placements,%,572.4123,,
SFBT,2006-09-30,2006,9M,TND,Rentabilité,Rentabilité financière,ROI,Retour sur investissement (ROI),%,20.0698,,
SFBT,2006-09-30,2006,9M,TND,Cycle d'exploitation,Cycle d'exploitation,DSO,Délai moyen de recouvrement clients (DSO),j,105.967,30 à 60 j,0.0
SFBT,2006-09-30,2006,9M,TND,Cycle d'exploitation,Cycle d'exploitation,DPO,Délai moyen de paiement fournisseurs (DPO),j,88.7901,45 à 75 j,3.0
SFBT,2006-09-30,2006,9M,TND,Cycle d'exploitation,Cycle d'exploitation,DIO,Durée moyenne de stockage (DIO),j,192.4018,45 à 90 j,0.0
SFBT,2006-09-30,2006,9M,TND,Indicateurs complémentaires,Complémentaires,TRESO_NETTE,Trésorerie nette,montant,-17805981.533,,
SFBT,2006-09-30,2006,9M,TND,Indicateurs complémentaires,Complémentaires,TAUX_VA,Taux de valeur ajoutée,%,,,
SFBT,2006-09-30,2006,9M,TND,Indicateurs complémentaires,Complémentaires,PART_PERSO_VA,Part du personnel dans la VA,%,,,
SFBT,2006-12-31,2006,FY,TND,Gestion des liquidités,Liquidités,LIQ_GEN,Ratio de liquidité générale,x,1.4791,"1,5 à 2,0",2.0
SFBT,2006-12-31,2006,FY,TND,Gestion des liquidités,Liquidités,LIQ_RED,Ratio de liquidité réduite,x,0.9856,"0,9 à 1,2",4.0
SFBT,2006-12-31,2006,FY,TND,Gestion des liquidités,Liquidités,LIQ_IMM,Ratio de liquidité immédiate,x,0.0501,"0,30 à 0,80",0.0
SFBT,2006-12-31,2006,FY,TND,Gestion des liquidités,Liquidités,INT_DEF_RED,Intervalle défensif réduit,j,5.589,,
SFBT,2006-12-31,2006,FY,TND,Gestion des liquidités,Liquidités,INT_DEF,Intervalle défensif,j,87.684,,
SFBT,2006-12-31,2006,FY,TND,Gestion des liquidités,Fonds de roulement,FR,Fonds de roulement (FR),montant,19297846.016,positif,5.0
SFBT,2006-12-31,2006,FY,TND,Gestion des liquidités,Fonds de roulement,COUV_IMMO,Couverture des immobilisations,x,1.1207,"1,2 à 1,5",3.0
SFBT,2006-12-31,2006,FY,TND,Gestion des liquidités,Fonds de roulement,BFR,Besoin en fonds de roulement (BFR),montant,34477186.004,,
SFBT,2006-12-31,2006,FY,TND,Gestion des liquidités,Fonds de roulement,BFR_JOURS,Ratio BFR (jours de CA),j,86.4604,30 à 60 j,2.0
SFBT,2006-12-31,2006,FY,TND,Gestion des actifs,Gestion des actifs,LEV_ECO,Ratio du levier économique,x,1.4581,2 à 3,5.0
SFBT,2006-12-31,2006,FY,TND,Gestion des actifs,Gestion des actifs,POIDS_IMMO,Poids des immobilisations,%,74.2511,45 % à 65 %,2.0
SFBT,2006-12-31,2006,FY,TND,Gestion des actifs,Gestion des actifs,VETUSTE,Vétusté des immobilisations corporelles,%,59.1027,30 % à 60 %,5.0
SFBT,2006-12-31,2006,FY,TND,Gestion des passifs,Structure financière,ENDET_GLOB,Ratio d'endettement global,%,31.4194,40 % à 60 %,4.0
SFBT,2006-12-31,2006,FY,TND,Gestion des passifs,Structure financière,ENDET_TERME,Ratio d'endettement à terme,%,21.3404,,
SFBT,2006-12-31,2006,FY,TND,Gestion des passifs,Structure financière,INDEP_FIN,Indépendance financière,x,2.1827,,
SFBT,2006-12-31,2006,FY,TND,Gestion des passifs,Structure financière,AUTO_FIN,Autonomie financière,%,68.5806,35 % à 50 %,4.0
SFBT,2006-12-31,2006,FY,TND,Gestion des passifs,Structure financière,SOLVA,Solvabilité,x,3.1827,"1,5 à 2",4.0
SFBT,2006-12-31,2006,FY,TND,Ressources humaines,Productivité RH,EFF_BRUT_RH,Efficacité brute des RH,x,13.4664,,
